county	state	male	female	white	black	asian	hispanic	total_population	young	mid_age	senior
Salt Lake County	Utah	0.5025131	0.49748686	0.88946813	0.01902009	0.013087584	0.17485788	19207060	0.656303	0.21982807	0.123868935
Starr County	Texas	0.48433712	0.51566285	0.9905757	0.002584727	0.0025150627	0.9589516	1119654	0.6851858	0.19374199	0.121072225
Clark County	Indiana	0.4897356	0.5102644	0.89117736	0.07320884	0.0040344563	0.05005985	2025056	0.62763995	0.20271242	0.16964765
Curry County	New Mexico	0.5106298	0.48937026	0.8656146	0.06879492	0.019460915	0.4000723	896258	0.652494	0.2118207	0.13568527
Eddy County	New Mexico	0.5014946	0.49850538	0.9346534	0.017708134	0.022759847	0.45651165	994910	0.6438341	0.18727121	0.16889468
Wheeler County	Nebraska	0.50645703	0.49354294	0.9861033	1.4037058E-4	0.0016844469	0.008562605	14248	0.623105	0.14584503	0.23104997
Hot Springs County	Wyoming	0.49735868	0.5026413	0.9601483	0.0050278036	0.014226135	0.03144115	86320	0.6112025	0.14716172	0.24163577
Tolland County	Connecticut	0.503149	0.49685103	0.9050663	0.035335463	0.0022713256	0.047571573	2740250	0.62533677	0.2053152	0.16934805
Hardin County	Texas	0.49421513	0.50578487	0.9206146	0.056879405	0.005039769	0.048527386	994490	0.6381391	0.18819898	0.17366187
DeKalb County	Alabama	0.49402604	0.50597394	0.92790276	0.018028218	0.021115284	0.13880228	1278884	0.63815796	0.19094773	0.17089431
Calhoun County	South Carolina	0.48559815	0.51440185	0.5579777	0.42317775	0.004561206	0.032905843	270104	0.616059	0.17219293	0.21174806
Unicoi County	Tennessee	0.4907898	0.5092102	0.9817146	0.0033452618	0.0031120142	0.040615775	325834	0.6079507	0.17273827	0.21931106
Grundy County	Illinois	0.4989403	0.5010597	0.964129	0.01363029	0.0031924213	0.08724182	904016	0.64443994	0.20094998	0.1546101
Carroll County	Illinois	0.5000111	0.4999889	0.9698622	0.009730688	0.0036203775	0.031800214	270690	0.61061364	0.15992095	0.22946544
Madison County	Missouri	0.4914671	0.50853294	0.97344613	0.003757366	0.004144816	0.021913463	221964	0.6285524	0.17693861	0.19450901
Wheeler County	Georgia	0.6411223	0.35887775	0.6148147	0.37261453	9.2431955E-4	0.05059583	140644	0.5972811	0.24814425	0.15457468
Chase County	Kansas	0.5101494	0.4898506	0.96187884	0.012544657	0.007672946	0.038567718	49264	0.61905247	0.16025901	0.22068854
Pender County	North Carolina	0.4998353	0.5001647	0.7953102	0.17172734	0.008732657	0.06299712	983664	0.6233968	0.18552779	0.19107541
Choctaw County	Oklahoma	0.48325607	0.5167439	0.64952	0.10921925	0.17087683	0.03408281	272278	0.63211495	0.16766687	0.20021816
Lamar County	Mississippi	0.48235023	0.51764977	0.7733924	0.1993208	0.0027091664	0.023356995	1045340	0.64126694	0.21747278	0.14126027
Dutchess County	New York	0.4976452	0.5023548	0.82598585	0.10832287	0.004555315	0.11078346	5341014	0.6232676	0.19472744	0.18200496
Stark County	North Dakota	0.5140991	0.4859009	0.9435429	0.016563607	0.012193049	0.038420446	494216	0.6294495	0.20536971	0.16518082
Waushara County	Wisconsin	0.5263602	0.47363982	0.9571396	0.02019428	0.007415515	0.05925571	438540	0.6060496	0.16496785	0.22898254
Arkansas County	Arkansas	0.4841032	0.5158968	0.73057187	0.24600655	0.0028854813	0.028777787	337552	0.6269849	0.1788169	0.19419822
Clinton County	Indiana	0.4942123	0.5057877	0.9798275	0.00538248	0.0039169868	0.14106219	592292	0.6435812	0.18227665	0.17414215
LaSalle County	Illinois	0.501896	0.49810398	0.95364	0.02318197	0.0033280363	0.086277716	2030026	0.62388116	0.18373558	0.19238324
Day County	South Dakota	0.5059203	0.4940797	0.881889	0.0032846858	0.09429212	0.017269187	101684	0.61912394	0.14454585	0.2363302
Trinity County	California	0.51415414	0.48584586	0.8855846	0.005349141	0.050804436	0.07117582	241908	0.5974792	0.14922202	0.2532988
Lafayette County	Missouri	0.4946728	0.5053272	0.946728	0.022876015	0.0050009754	0.024692105	594684	0.63160604	0.17831992	0.19007406
Hyde County	North Carolina	0.5552594	0.4447406	0.6678793	0.3067136	0.0068673035	0.07608505	102806	0.59881717	0.20286754	0.19831528
Shasta County	California	0.49104285	0.50895715	0.888991	0.009754214	0.031052327	0.089424424	3211740	0.62187755	0.17650028	0.20162217
Nassau County	Florida	0.49256453	0.50743544	0.90785354	0.06313671	0.004702655	0.035798393	1360508	0.61557376	0.1772779	0.20714836
Pope County	Arkansas	0.4966495	0.5033505	0.9280895	0.030512702	0.009531783	0.07613543	1127596	0.63750756	0.20269139	0.15980102
Warren County	Illinois	0.48926604	0.51073396	0.9432804	0.023159444	0.004043313	0.08811027	318056	0.6317378	0.17750333	0.19075885
Winona County	Minnesota	0.49355483	0.50644517	0.9464816	0.0143315345	0.0036300197	0.02614481	922860	0.6268968	0.20722212	0.16588107
Knox County	Ohio	0.48950535	0.51049465	0.9702778	0.008864172	0.0021344738	0.013313575	1097226	0.636733	0.18292038	0.18034662
LaMoure County	North Dakota	0.5133648	0.4866352	0.98492247	0.0027242077	0.0043964935	0.0100067435	74150	0.61552256	0.14037761	0.2440998
Martinsville city	Virginia	0.45655748	0.5434425	0.51299614	0.4544322	0.0032571699	0.044093937	245612	0.6203361	0.17379037	0.20587349
St. Lawrence County	New York	0.5090667	0.49093327	0.9409865	0.024142466	0.0102384025	0.021043506	2011642	0.62998635	0.19619048	0.17382318
Hanover County	Virginia	0.49075636	0.50924367	0.8712851	0.09410679	0.004514482	0.024317365	1821250	0.6326792	0.18220782	0.18511297
Love County	Oklahoma	0.4940695	0.5059305	0.8501422	0.020565998	0.073859565	0.13348824	173004	0.63407785	0.17543525	0.19048692
Crowley County	Colorado	0.7182723	0.28172767	0.8409697	0.09769146	0.032354787	0.3003449	102056	0.57429254	0.27116486	0.15454261
Wilson County	Tennessee	0.48993683	0.5100632	0.8994337	0.06613024	0.0042764633	0.03510727	2175162	0.63395923	0.19429679	0.17174399
Mifflin County	Pennsylvania	0.49023512	0.50976485	0.9764366	0.0073525384	0.0012865751	0.012753771	839438	0.6242391	0.17417128	0.20158963
Prince of Wales-Hyder Census Area	Alaska	0.54700124	0.45299876	0.47512013	0.0040042712	0.42382985	0.029916355	112380	0.6356558	0.18362698	0.18071721
Middlesex County	Virginia	0.49558848	0.5044115	0.79631054	0.17841186	0.003851724	0.019351061	194718	0.5880453	0.1452973	0.2666574
Midland County	Michigan	0.4917718	0.50822824	0.94518197	0.013200508	0.004858659	0.023170328	1504942	0.6272155	0.18732814	0.18545632
Kent County	Michigan	0.49099898	0.509001	0.8353822	0.10331411	0.0072921664	0.09970101	11126186	0.64176035	0.20620148	0.15203817
Fayette County	Indiana	0.4919714	0.5080286	0.9704285	0.01428598	0.0016410514	0.009604567	430212	0.62751853	0.1777705	0.19471098
Fulton County	New York	0.49511224	0.50488776	0.9575023	0.01981049	0.002501652	0.025468603	986548	0.61818075	0.18615212	0.19566712
Wayne County	West Virginia	0.48794043	0.51205957	0.9831102	0.003104763	0.0028358256	0.0057621845	751104	0.62085944	0.18390529	0.19523528
Macoupin County	Illinois	0.4933605	0.5066395	0.97565436	0.008535486	0.0030718304	0.00975619	847052	0.62226284	0.17837511	0.19936202
Choctaw County	Alabama	0.47897273	0.52102727	0.56442225	0.4273297	0.0017104701	0.006957008	243208	0.6191696	0.17043024	0.21040015
Clark County	Washington	0.49384513	0.50615484	0.87872374	0.021168567	0.010622246	0.08215669	7929020	0.6404076	0.19699925	0.16259311
Lancaster County	South Carolina	0.49037322	0.50962675	0.74272555	0.23245876	0.0034878792	0.047418088	1453032	0.6227254	0.1903358	0.18693876
McLennan County	Texas	0.48696345	0.51303655	0.80326915	0.1513225	0.010977063	0.245226	4321010	0.6472998	0.20159014	0.15111004
Wayne County	Illinois	0.49360466	0.50639534	0.9804327	0.0039469106	0.0024283535	0.0125832865	298968	0.6238661	0.17294827	0.20318562
Brown County	Kansas	0.48754314	0.5124569	0.8582602	0.014080709	0.094452	0.035387192	177974	0.63711554	0.160692	0.20219246
Cheyenne County	Kansas	0.50115347	0.4988465	0.97828954	0.001936228	0.002883744	0.05845761	48548	0.6153086	0.13751338	0.24717805
Carter County	Oklahoma	0.48699424	0.51300573	0.76247555	0.06905589	0.094221406	0.06034928	867616	0.63902235	0.18490092	0.17607674
Crow Wing County	Minnesota	0.49829775	0.50170225	0.96571845	0.005997594	0.009169263	0.012261552	1133788	0.6231897	0.16965252	0.20715778
Claiborne Parish	Louisiana	0.5619046	0.43809536	0.47194657	0.5092671	0.0043649003	0.0122257015	301496	0.6052286	0.20787673	0.18689469
Antrim County	Michigan	0.49612126	0.5038787	0.9699981	0.0024129068	0.010793832	0.018570341	420240	0.6087926	0.14881258	0.24239482
Pushmataha County	Oklahoma	0.49211663	0.50788337	0.7534459	0.008148439	0.17842136	0.02900059	203720	0.62179464	0.16353819	0.21466719
Pitkin County	Colorado	0.52695525	0.47304472	0.95938474	0.008176792	0.004344321	0.09513999	312592	0.5909812	0.21393062	0.19508816
Broadwater County	Montana	0.511375	0.48862502	0.96253407	0.003683891	0.014833539	0.024768287	102066	0.6179825	0.16021986	0.22179766
Fremont County	Iowa	0.4969202	0.5030798	0.9776773	0.006082406	0.003041203	0.02524044	129554	0.6228445	0.15569569	0.22145978
Warren County	Mississippi	0.47549838	0.5245016	0.50171965	0.4779557	0.0029667502	0.020001937	867616	0.63858896	0.18642579	0.17498524
Billings County	North Dakota	0.5412678	0.45873222	0.961837	0.005821475	0.0037516172	0.012936611	15460	0.601423	0.17930143	0.21927555
Claiborne County	Tennessee	0.48916283	0.5108372	0.9695529	0.009949452	0.003314163	0.009841532	574504	0.61498964	0.19046865	0.19454172
Lafayette County	Florida	0.60503817	0.3949618	0.82497853	0.15380141	0.006538014	0.122338004	158152	0.61444056	0.23272549	0.15283398
Polk County	Georgia	0.49278533	0.50721467	0.83907616	0.1282032	0.0072563286	0.12421222	744178	0.6432547	0.1925104	0.1642349
DeKalb County	Indiana	0.49646527	0.50353473	0.9776571	0.0041766893	0.0026700415	0.025848832	763284	0.6403645	0.18708502	0.17255045
Meriwether County	Georgia	0.47921428	0.52078575	0.5852008	0.3923951	0.004281238	0.018619249	386804	0.62686527	0.17663209	0.19650263
McPherson County	South Dakota	0.48990658	0.5100934	0.9867396	0.0019138756	0.001275917	0.01130098	43890	0.61954886	0.12914103	0.25131008
Lipscomb County	Texas	0.5113263	0.48867366	0.93610454	0.015600117	0.019955149	0.31528488	61538	0.64974487	0.1797101	0.17054503
San Francisco County	California	0.5085204	0.4914796	0.5427784	0.060155198	0.008299974	0.15226832	14966554	0.57627714	0.2601222	0.16360065
Smith County	Mississippi	0.48447928	0.5155207	0.7599932	0.23144367	0.0014044656	0.014365093	293350	0.63610363	0.17909664	0.18479973
Pueblo County	Colorado	0.4922215	0.5077785	0.9098778	0.023941772	0.030028546	0.42093617	2896444	0.63359004	0.18430531	0.18210468
St. Francis County	Arkansas	0.54655087	0.45344913	0.44825888	0.5269401	0.0067279595	0.04416157	495544	0.627357	0.20754766	0.16509533
New London County	Connecticut	0.5000943	0.49990574	0.8444351	0.06569684	0.010986872	0.09269102	4911134	0.618336	0.19737722	0.18428676
Stone County	Missouri	0.49122986	0.50877017	0.97295976	0.0027223134	0.0062430315	0.01870799	568634	0.59979004	0.14236926	0.25784072
Mountrail County	North Dakota	0.54813325	0.45186675	0.67074794	0.0067001884	0.29218102	0.05433061	159100	0.6351477	0.20450032	0.16035198
Kings County	California	0.5578583	0.44214174	0.81422716	0.075357646	0.02961586	0.52237695	2723068	0.65238434	0.2298929	0.11772273
Madison County	Arkansas	0.50168055	0.49831942	0.9565804	0.0032199298	0.015555932	0.05069977	283236	0.6307708	0.1763088	0.19292039
Collier County	Florida	0.4920138	0.5079862	0.9000018	0.07050486	0.004916154	0.26363772	6068972	0.6033129	0.15734328	0.23934384
Hays County	Texas	0.49760753	0.5023925	0.9132396	0.03946862	0.011773709	0.3642133	3128156	0.6434596	0.22804937	0.12849103
Davidson County	North Carolina	0.48931748	0.5106825	0.8724455	0.09242404	0.0074678822	0.06562417	2944342	0.62708443	0.1890093	0.18390629
Yellow Medicine County	Minnesota	0.50955504	0.49044496	0.9452083	0.0031051163	0.03392748	0.040235773	183568	0.6285845	0.16485444	0.20656106
Mason County	Texas	0.49697703	0.50302297	0.9745795	0.00692536	0.006128394	0.2301308	72776	0.61430967	0.13841102	0.24727932
Oneida County	Wisconsin	0.5003496	0.49965042	0.9663614	0.0047731064	0.010034089	0.012370923	643606	0.59846705	0.15813401	0.2433989
Big Stone County	Minnesota	0.48993808	0.5100619	0.9824131	0.002988476	0.005632955	0.010771414	93024	0.61417484	0.14240411	0.24342105
Hendry County	Florida	0.5307842	0.46921578	0.821351	0.13474092	0.021794591	0.50305974	696136	0.652983	0.20508492	0.14193204
Sequatchie County	Tennessee	0.49440083	0.50559914	0.97450805	0.0045546014	0.0053764265	0.033502817	260396	0.624015	0.18103197	0.19495307
Jo Daviess County	Illinois	0.501585	0.49841496	0.9790845	0.0053677824	0.0023267006	0.02845123	403146	0.61045873	0.1541005	0.23544076
Marion County	Illinois	0.48755446	0.51244557	0.9343908	0.040003546	0.0034329586	0.016084312	699688	0.627281	0.17639148	0.19632751
Lake County	Indiana	0.48327807	0.5167219	0.7061483	0.25737524	0.0050389892	0.17477793	8862492	0.63801605	0.19020373	0.17178024
Chautauqua County	New York	0.49462956	0.50537044	0.9417764	0.026545355	0.0064196503	0.066577986	2395146	0.624273	0.18039945	0.19532755
Giles County	Tennessee	0.48640445	0.5135956	0.86777997	0.10273509	0.0036252283	0.018856512	525760	0.62060255	0.17872794	0.20066951
Calaveras County	California	0.5002132	0.49978676	0.922349	0.009185009	0.01805202	0.108524114	811322	0.60279274	0.14460227	0.25260502
Atchison County	Missouri	0.49470663	0.50529337	0.98165506	0.004465007	0.0030709552	0.011455471	98992	0.61218077	0.1609221	0.22689712
Lewis and Clark County	Montana	0.49411738	0.5058826	0.94373095	0.0045004976	0.021587336	0.027810374	1169204	0.6238167	0.18333243	0.19285086
Oxford County	Maine	0.4965318	0.50346816	0.9694422	0.0042649605	0.004044759	0.011257333	1035414	0.6128003	0.17107746	0.21612224
Livingston County	Kentucky	0.49083558	0.5091644	0.9766735	0.003948656	0.0038543595	0.014309457	169678	0.6121713	0.17168991	0.21613881
Anderson County	Kansas	0.4971241	0.50287586	0.970906	0.0050537484	0.006044953	0.016473545	143260	0.63724	0.16040067	0.20235935
Marshall County	Mississippi	0.49505323	0.50494677	0.5101913	0.47589517	0.0030415917	0.033253927	658208	0.6281464	0.19346924	0.17838433
Hoke County	North Carolina	0.49136248	0.5086375	0.50418097	0.34224203	0.09657744	0.125444	899796	0.65780354	0.22405523	0.11814123
Livingston County	Illinois	0.5021228	0.49787718	0.9312456	0.048046783	0.0024532164	0.041482456	684000	0.6222953	0.18868567	0.18901901
Adams County	Ohio	0.49469665	0.5053034	0.9768395	0.003937286	0.0044515277	0.008969789	509488	0.63460964	0.18145472	0.18393564
Lawrence County	Indiana	0.49509874	0.5049013	0.97476476	0.0043757902	0.0036590032	0.013841735	825908	0.6253287	0.1790478	0.19562349
Lake County	Montana	0.49396425	0.50603575	0.68609583	0.004040373	0.23346712	0.03847902	523714	0.6366051	0.15933506	0.20405985
Lincoln County	Nevada	0.538504	0.461496	0.9260502	0.029116934	0.013294823	0.06844922	94172	0.6360277	0.16674808	0.19722423
Franklin County	Pennsylvania	0.49007028	0.5099297	0.9332413	0.036422085	0.0026852763	0.04751443	2727466	0.6285629	0.18393776	0.18749931
Atkinson County	Georgia	0.5029605	0.49703953	0.7752977	0.1777356	0.01260375	0.2459803	149638	0.65665805	0.19892675	0.14441518
Yalobusha County	Mississippi	0.47828138	0.5217186	0.60028297	0.38508078	0.0027848957	0.013470709	224784	0.6291729	0.17507918	0.19574791
DeSoto County	Florida	0.56628644	0.43371356	0.83756894	0.13123633	0.010971812	0.30361694	629978	0.62004703	0.19540365	0.1845493
Decatur County	Tennessee	0.49326605	0.50673395	0.95174325	0.02967677	0.0025892484	0.029449144	210872	0.61532116	0.16679312	0.21788573
Delaware County	Iowa	0.49981034	0.50018966	0.9847824	0.0037617278	0.0013403131	0.010324204	316344	0.63393646	0.1668342	0.19922931
Bristol County	Rhode Island	0.48094302	0.519057	0.956282	0.010012718	0.0020470347	0.023049925	890068	0.619656	0.17794596	0.20239802
Snohomish County	Washington	0.50095016	0.4990498	0.80952	0.029472182	0.015602381	0.09363666	13315404	0.6300161	0.2109649	0.15901898
Charlotte County	Florida	0.48684433	0.5131557	0.90848595	0.059880584	0.0030885336	0.062804446	2975522	0.57568556	0.124465555	0.2998489
Oliver County	North Dakota	0.517082	0.48291805	0.9630141	0.0037226058	0.021735216	0.01717202	33310	0.6237766	0.14794356	0.2282798
Noble County	Oklahoma	0.49386087	0.5061391	0.8468986	0.017287979	0.08921987	0.030010233	207196	0.63308656	0.17664917	0.19026428
Huron County	Michigan	0.49619064	0.5038094	0.97836566	0.004346725	0.003710118	0.020987494	584348	0.61041707	0.15657622	0.2330067
Hutchinson County	South Dakota	0.49007705	0.509923	0.9728167	0.0071237893	0.009961101	0.017283197	131110	0.6294181	0.14567158	0.22491038
Bienville Parish	Louisiana	0.48000568	0.5199943	0.5583516	0.42161468	0.0037277555	0.016376905	253772	0.627784	0.1748735	0.1973425
Franklin County	Maine	0.49015898	0.509841	0.9733368	0.003944428	0.0039699464	0.011625491	548622	0.61334765	0.17550336	0.21114902
Crawford County	Illinois	0.51850843	0.48149157	0.9331701	0.048244942	0.003185345	0.020058606	352866	0.61233443	0.19394898	0.1937166
Nelson County	Kentucky	0.49247643	0.50752354	0.9263939	0.051263537	0.001662154	0.020241676	797760	0.63858557	0.19474654	0.16666792
Johnson County	Illinois	0.56295073	0.43704927	0.8949937	0.08996564	0.0033404375	0.03245618	229910	0.60581964	0.19740333	0.196777
Gem County	Idaho	0.49673727	0.50326276	0.95895433	0.0018398411	0.008623429	0.08056254	302200	0.63047653	0.15933819	0.2101853
Pondera County	Montana	0.48620218	0.5137978	0.8264464	0.002269616	0.14484112	0.01696808	111032	0.6339073	0.16118777	0.2049049
Mitchell County	Texas	0.6075554	0.3924446	0.8420269	0.121237434	0.014687008	0.38303667	165180	0.6112665	0.23642693	0.15230657
Harris County	Texas	0.4974719	0.5025281	0.7078351	0.19554661	0.011172594	0.41466114	77290024	0.6510879	0.22154862	0.12736344
Lincoln County	Oklahoma	0.496295	0.50370497	0.8600995	0.018183459	0.06871955	0.0280774	620784	0.63676095	0.17470166	0.1885374
Schleicher County	Texas	0.50275517	0.49724486	0.964031	0.013792637	0.006220209	0.4821338	59162	0.6627565	0.1732024	0.1640411
Terrell County	Texas	0.51793885	0.48206115	0.94281244	0.01107633	0.029135564	0.48988682	16612	0.6149169	0.16584396	0.2192391
Greene County	Iowa	0.4919586	0.50804144	0.9789388	0.0040358147	0.0035041505	0.022849478	165518	0.6258292	0.155542	0.2186288
Rush County	Indiana	0.4921896	0.5078104	0.97717005	0.008788751	0.002080178	0.012786593	307666	0.63154197	0.17881729	0.18964072
Chippewa County	Minnesota	0.4918538	0.50814617	0.95464975	0.0066366266	0.010689321	0.055985205	220594	0.6269164	0.16722576	0.20585781
Sedgwick County	Colorado	0.49671915	0.5032808	0.9617548	0.0051087365	0.008389576	0.14074804	42672	0.6084552	0.15061398	0.24093083
Johnson County	Wyoming	0.5079326	0.4920674	0.9614314	0.00611296	0.013287918	0.039837852	154426	0.62076336	0.16154663	0.21769002
Hertford County	North Carolina	0.4915392	0.50846076	0.3615602	0.60665673	0.012278476	0.030555215	439794	0.6222209	0.18247862	0.19530053
Sevier County	Arkansas	0.49644724	0.50355273	0.8925428	0.04441436	0.03326705	0.31698266	308774	0.65999407	0.19009373	0.14991224
