county,state,male,female,white,black,asian,hispanic,total_population,young,mid_age,senior
Texas,ME,0.5200575,0.47994253,0.93426466,0.034879018,0.007963619,0.018534454,464864,0.6202287,0.1782801,0.20149119
Lincoln,WI,0.5032341,0.4967659,0.97326255,0.007638158,0.004128205,0.013030259,511118,0.614408,0.16892773,0.21666425
DeKalb,ME,0.62946105,0.37053898,0.8681152,0.114987664,0.004734684,0.019381799,230216,0.5959447,0.22969733,0.174358
Nicholas,WV,0.49296993,0.50703007,0.98179543,0.00240187,0.002782916,0.006644746,467136,0.61470324,0.17753716,0.20775962
Orleans,VT,0.5019814,0.49801865,0.96770895,0.006795536,0.005104839,0.012297465,488556,0.61364305,0.17432597,0.21203096
Macomb,ME,0.48646587,0.5135341,0.8423794,0.09979126,0.003343088,0.023733117,15330140,0.62336123,0.19646853,0.18017024
Warren,NJ,0.4873153,0.5126847,0.91424555,0.040968694,0.001959583,0.077110626,1939188,0.6240973,0.18730314,0.18859956
Cherokee,TX,0.5091869,0.4908131,0.8122198,0.1488256,0.015127399,0.21538658,919788,0.64453113,0.18237247,0.1730964
Montgomery,NC,0.48452243,0.51547754,0.770623,0.19103818,0.008602895,0.14667171,497042,0.6295404,0.17779383,0.19266582
Smith,KS,0.49350265,0.5064973,0.9738925,0.003278205,0.003425871,0.01724749,67720,0.6082989,0.13797992,0.2537212
Breckinridge,KY,0.50027436,0.49972564,0.9591271,0.020996269,0.004123871,0.01081962,360826,0.62941974,0.17371254,0.19686775
Prentiss,ME,0.48978597,0.51021403,0.84473276,0.13958073,0.002471738,0.012525518,455550,0.63162553,0.19193941,0.17643508
Marion,IL,0.48755446,0.51244557,0.9343908,0.040003546,0.003432959,0.016084312,699688,0.627281,0.17639148,0.19632751
Winneshiek,IA,0.4956396,0.5043604,0.9728438,0.007466613,9.09E-04,0.020465428,376342,0.6270732,0.18058042,0.19234632
Brown,OH,0.4964921,0.5035079,0.9760741,0.00882548,0.001972342,0.007281147,799050,0.63105816,0.18358676,0.18535511
Cass,IA,0.4909889,0.5090111,0.9796894,0.003257515,0.003860155,0.021524029,245586,0.62392807,0.15928026,0.21679167
Madison Parish,LA,0.49581924,0.5041808,0.365288,0.62052447,0.002432954,0.017962843,214554,0.6354717,0.21135005,0.15317822
Cecil,ME,0.49704713,0.5029529,0.89744586,0.06492941,0.003826891,0.037546117,1831774,0.6329416,0.1950235,0.17203487
Sagadahoc,ME,0.4856992,0.51430076,0.9638082,0.007918734,0.003850394,0.014024404,633182,0.61043584,0.177096,0.21246813
Rockingham,VA,0.4909159,0.5090841,0.954578,0.019086232,0.005824545,0.05846027,1396504,0.6293058,0.18210259,0.18859166
Webster,GA,0.49370185,0.5062981,0.5574579,0.42338267,0.002568179,0.036117565,49062,0.62741023,0.17325017,0.19933961
Hunt,TX,0.494625,0.505375,0.87029946,0.08362134,0.011694619,0.14345004,1581582,0.6367099,0.18995285,0.1733372
Charles City,VA,0.4925299,0.5074701,0.4190856,0.47788447,0.07027941,0.015964132,128914,0.5943963,0.17292148,0.23268226
Los Angeles,CA,0.49272466,0.50727534,0.71559745,0.09249463,0.014681209,0.48115012,179274060,0.6320128,0.22116904,0.14681812
Piscataquis,ME,0.4972582,0.5027418,0.9696886,0.004362423,0.005767162,0.011218579,310378,0.6014473,0.15459536,0.24395737
Cumberland,PA,0.49278852,0.50721145,0.9082083,0.035971105,0.001990869,0.031299543,4325750,0.6192598,0.19548726,0.18525296
Webster,WV,0.495689,0.50431097,0.9835737,0.002489966,7.06E-04,0.005524999,161448,0.6141296,0.16905133,0.21681903
Taylor,GA,0.47848105,0.52151895,0.5953968,0.38836962,0.001184649,0.020802958,153632,0.6270894,0.1805939,0.19231671
Hughes,SD,0.4894183,0.5105817,0.854158,0.008353796,0.10707989,0.025029331,311954,0.62927544,0.1897876,0.18093693
Yoakum,TX,0.4970069,0.5029931,0.9535179,0.013229827,0.017247977,0.6152553,146336,0.6735185,0.1836322,0.14284933
Manassas Park city,VA,0.5095949,0.49040508,0.70563895,0.14232843,0.012968089,0.34925687,274520,0.6503169,0.24397129,0.10571179
Liberty,FL,0.61355853,0.3864415,0.78150094,0.18707848,0.012364843,0.065678194,149456,0.6108955,0.23752141,0.15158308
Windsor,VT,0.489481,0.51051897,0.9648814,0.00677159,0.002795973,0.013590602,1012170,0.6056611,0.17059585,0.22374305
Duplin,NC,0.49089518,0.50910485,0.70232433,0.2615203,0.013406029,0.21046391,1060866,0.63715965,0.1863176,0.17652276
Hamilton,IN,0.48816112,0.51183885,0.88879114,0.038243975,0.002060475,0.036270384,5248304,0.6570706,0.20489743,0.13803202
Seward,NE,0.5093874,0.49061266,0.97573376,0.00467893,0.004082596,0.020104982,305198,0.642478,0.17899854,0.17852345
Hopkins,KY,0.48707122,0.5129288,0.90620065,0.06660403,0.001847993,0.017261442,838748,0.62588644,0.18573397,0.18837959
St. Clair,IL,0.48207268,0.51792735,0.6563716,0.30501002,0.003111695,0.035596807,4816668,0.63593715,0.19750604,0.16655684
Monongalia,WV,0.515363,0.48463702,0.9090528,0.037692882,0.001839299,0.019366411,1803948,0.61236465,0.25429723,0.1333381
Riley,KS,0.52679074,0.47320923,0.8450276,0.06695122,0.007149134,0.07297099,1324636,0.62772566,0.27910686,0.093167484
Webster,IA,0.5144992,0.4855008,0.9288324,0.041026358,0.003930171,0.041151028,673762,0.6278686,0.18209101,0.1900404
Ketchikan Gateway Borough,AK,0.51450014,0.48549986,0.68156743,0.007521003,0.14255682,0.04379782,245446,0.627413,0.19760355,0.1749835
Guthrie,IA,0.4989041,0.5010959,0.98191005,0.002428458,0.002757741,0.021526841,194362,0.6262644,0.15776232,0.21597329
Fulton,OH,0.49270126,0.5072987,0.97541314,0.005843691,0.003589286,0.08088692,765612,0.63664883,0.1778107,0.18554045
Lynn,TX,0.50246984,0.49753016,0.9401685,0.024181506,0.017920734,0.46944284,104460,0.64894694,0.1713383,0.17971472
Marquette,WI,0.50699896,0.49300104,0.9728731,0.005586021,0.006951493,0.028419338,273898,0.6086645,0.15532425,0.23601122
Dinwiddie,VA,0.48951772,0.5104823,0.64704067,0.32895517,0.003956553,0.027842117,505996,0.622669,0.1901774,0.18715365
Buchanan,VA,0.5099733,0.4900267,0.96197504,0.02808941,0.001132257,0.005142334,423932,0.60153514,0.18969552,0.20876934
Carroll,TN,0.48473832,0.5152617,0.87215793,0.10325073,0.004986995,0.022580117,512132,0.6249619,0.17828216,0.19675592
Dolores,CO,0.51817584,0.48182416,0.93934083,0.002244608,0.03257418,0.046863023,36532,0.61756814,0.15739626,0.22503558
Madison,VA,0.48613146,0.5138685,0.87199837,0.096060194,0.002342315,0.02022985,237372,0.61741906,0.16781676,0.21476416
Marengo,AL,0.47087583,0.52912414,0.47164726,0.51391286,0.002026359,0.02079055,368148,0.6319904,0.17576899,0.19224063
Kings,NY,0.4729057,0.5270943,0.49414065,0.3568962,0.010067767,0.1958165,46195148,0.6294368,0.22568701,0.14487618
Petersburg Borough,AK,0.52100724,0.47899273,0.778185,0.010758162,0.1015747,0.04836082,58932,0.62616235,0.18502681,0.18881084
Garrett,ME,0.49608204,0.503918,0.97833025,0.009848863,0.001555279,0.008989366,537524,0.6161883,0.17650747,0.20730424
Jim Hogg,TX,0.49870905,0.501291,0.97906965,0.005523576,0.00474054,0.9246381,94504,0.6589457,0.17686024,0.1641941
Santa Barbara,CA,0.5014482,0.49855182,0.8622614,0.023837006,0.021778576,0.4379342,7790408,0.63695264,0.2093486,0.15369876
Russell,KY,0.49021953,0.50978047,0.97634554,0.006398549,0.004194324,0.034461476,317572,0.6219534,0.17967264,0.19837391
Guernsey,OH,0.49271983,0.5072802,0.96064,0.015100155,0.002869561,0.009912011,715092,0.6276941,0.17883992,0.19346602
Essex,NJ,0.48020506,0.51979494,0.49716875,0.42381102,0.006763936,0.2132862,14205044,0.63518107,0.21166067,0.15315828
Southampton,VA,0.5215028,0.4784972,0.61138296,0.36764458,0.003784683,0.012601548,331864,0.6116722,0.1794711,0.20885664
Lincoln Parish,LA,0.48818728,0.51181275,0.5566719,0.41037345,0.003554647,0.026862307,849592,0.6379156,0.22723378,0.1348506
Graham,NC,0.4932604,0.50673956,0.90453964,0.002619532,0.07007884,0.026843846,157280,0.6176882,0.16841938,0.21389242
Mohave,AZ,0.50235707,0.4976429,0.9256071,0.011350892,0.028035756,0.15340118,3643062,0.6072908,0.15039162,0.24231759
Chester,PA,0.49172592,0.5082741,0.87231207,0.06342649,0.002666062,0.068445355,9123570,0.6349779,0.19048595,0.17453617
Bennington,VT,0.48527774,0.5147222,0.9658537,0.009439896,0.00314764,0.016004281,661448,0.61440504,0.16616574,0.2194292
Sheboygan,WI,0.50270516,0.49729484,0.91508454,0.016759826,0.004624363,0.0577559,2076394,0.6280301,0.18622622,0.18574364
Clay,ME,0.48929524,0.51070476,0.8865111,0.05774696,0.005899808,0.062496748,4114710,0.6379514,0.2069181,0.15513049
Portage,OH,0.48937353,0.5106265,0.9203733,0.04325288,0.001974381,0.014775898,2910280,0.6245825,0.20352028,0.1718972
Benton,ME,0.49308804,0.50691193,0.6174382,0.36806035,0.003113966,0.020195177,153502,0.6294055,0.18579562,0.1847989
Trumbull,OH,0.48669547,0.51330453,0.8907874,0.08432782,0.002012927,0.014987511,3727904,0.6188561,0.17565367,0.20549028
Lucas,IA,0.5015248,0.49847516,0.9858779,0.002923126,0.002138564,0.011768428,158050,0.6299842,0.15623537,0.21378045
Perquimans,NC,0.4793162,0.52068377,0.73472434,0.24321403,0.003852945,0.02316717,242412,0.6104937,0.15811099,0.2313953
Warren,NY,0.48915696,0.51084304,0.9655205,0.010471026,0.002502831,0.020395515,1174670,0.609372,0.17955086,0.21107715
Greene,ME,0.48746157,0.51253843,0.9171524,0.03056258,0.007277557,0.032227546,5060764,0.622395,0.21251673,0.16508831
Brookings,SD,0.51226425,0.48773575,0.93523747,0.012044112,0.010709641,0.022686014,590496,0.63864106,0.23707697,0.12428196
Clinton,KY,0.49887276,0.50112724,0.97496104,0.004966401,0.002145572,0.025376564,183634,0.62738925,0.17934588,0.19326486
Bowie,TX,0.50471777,0.49528226,0.7127508,0.24611865,0.009629978,0.06949787,1676224,0.6323141,0.19795385,0.1697321
White Pine,NV,0.57119757,0.4288024,0.8745094,0.04326494,0.046231043,0.14316459,179360,0.6162801,0.20128234,0.18243755
Haines Borough,AK,0.501408,0.49859205,0.8217617,0.004795847,0.09833685,0.02375924,45456,0.6055306,0.16611668,0.2283527
Koochiching,ME,0.49782723,0.50217277,0.9466653,0.006458896,0.02554701,0.012315188,235644,0.6122456,0.15713958,0.23061483
Reeves,TX,0.6041241,0.39587587,0.92113733,0.052407578,0.007318529,0.7460423,254696,0.6254712,0.23753808,0.13699077
Coffee,GA,0.51090306,0.4890969,0.6989407,0.27583015,0.004162075,0.10712998,771250,0.64165574,0.2100188,0.14832544
Pendleton,KY,0.50246114,0.49753886,0.9814485,0.00502848,0.002609045,0.010838156,263698,0.63001615,0.19292144,0.17706239
Neshoba,ME,0.47846234,0.52153766,0.6059145,0.20952904,0.16569456,0.017636757,532184,0.6549896,0.18165709,0.16335328
Murray,OK,0.5000081,0.49999186,0.78695637,0.015195346,0.13019241,0.05426445,246128,0.6295261,0.17368604,0.19678785
Hettinger,ND,0.4785088,0.5214912,0.9513586,0.00436304,0.026005443,0.013348308,46298,0.61467016,0.15469351,0.23063631
Todd,KY,0.49429542,0.5057046,0.90019,0.08145188,0.002577986,0.039570753,224206,0.64679354,0.18578005,0.16742638
Pipestone,ME,0.48788604,0.5121139,0.947756,0.010691905,0.014373886,0.04594215,169474,0.63506496,0.16136399,0.20357105
Ozaukee,WI,0.49074483,0.5092552,0.95037544,0.014295061,0.002863349,0.024997225,1568094,0.6274069,0.17246607,0.20012704
Aleutians East Borough,AK,0.6759025,0.32409754,0.2352216,0.0855538,0.23484485,0.12778273,58396,0.5612713,0.28313583,0.15559284
Minidoka,ID,0.5049925,0.49500751,0.9492459,0.006629173,0.02172743,0.33223855,364148,0.658658,0.1723887,0.16895328
Hendricks,IN,0.49931365,0.50068635,0.9013892,0.056026034,0.002708774,0.0332008,2728910,0.64441514,0.20263842,0.15294641
Monroe,AL,0.47967255,0.52032745,0.5546839,0.4144532,0.012061686,0.011125097,403592,0.63444763,0.17487462,0.19067772
Yazoo,ME,0.5492178,0.45078215,0.4089676,0.57363653,0.003457658,0.051988352,502074,0.6347471,0.21661149,0.14864144
Davidson,NC,0.48931748,0.5106825,0.8724455,0.09242404,0.007467882,0.06562417,2944342,0.62708443,0.1890093,0.18390629
Buena Vista,IA,0.5034286,0.4965714,0.87283903,0.029048992,0.005122442,0.23929279,366622,0.6447131,0.1831314,0.17215551
Rutherford,TN,0.4931705,0.5068295,0.80379444,0.134891,0.005161479,0.06965905,5019104,0.64411616,0.22863305,0.1272508
Wilcox,GA,0.5911135,0.4088865,0.6263056,0.35472217,0.002518985,0.039062694,162764,0.6063687,0.21986434,0.17376693
Kenton,KY,0.49454215,0.5054579,0.91795707,0.04778562,0.00262013,0.028213933,2913596,0.6342369,0.20691922,0.15884392
Mason,IL,0.49245226,0.50754774,0.97870713,0.00435536,0.00319237,0.009202454,256236,0.61898404,0.17110789,0.20990805
McHenry,ND,0.5196237,0.48037627,0.9742774,0.002771327,0.008918988,0.020589786,102478,0.62324595,0.16615273,0.2106013
Sully,SD,0.53561276,0.46438724,0.9585439,0.003711308,0.018714467,0.018240683,25328,0.62113076,0.15737523,0.221494
Jackson,CO,0.5270653,0.4729347,0.9634275,4.85E-04,0.018852659,0.112225905,24718,0.59936076,0.16854115,0.23209807
Glacier,MT,0.4894708,0.5105292,0.31833756,0.001954547,0.6476828,0.024092445,244558,0.6716648,0.18316719,0.14516802
Hillsdale,ME,0.49754772,0.5024523,0.9737038,0.005593255,0.004479882,0.019762352,833504,0.6305333,0.17538488,0.19408186
De Soto Parish,LA,0.48359117,0.5164088,0.5930935,0.3822664,0.009760169,0.026549147,484008,0.63470644,0.18179658,0.18349697
Barbour,AL,0.5324121,0.46758786,0.50421584,0.475286,0.005823058,0.045966305,485312,0.6185402,0.20349796,0.17796181
Fremont,IA,0.4969202,0.5030798,0.9776773,0.006082406,0.003041203,0.02524044,129554,0.6228445,0.15569569,0.22145978
Polk,IA,0.49119714,0.50880283,0.8691564,0.064536065,0.004211157,0.078264356,8054318,0.63930804,0.21347953,0.14721246
Screven,GA,0.48981574,0.5101842,0.5554364,0.42529085,0.003543702,0.015293871,257358,0.6317892,0.17971075,0.18850006
Door,WI,0.49244907,0.5075509,0.9719365,0.005959777,0.006777392,0.026119612,499012,0.5965047,0.14716479,0.25633052
Logan,KS,0.5019361,0.49806395,0.9621572,0.008382899,0.005947867,0.041674983,50102,0.62536424,0.16306734,0.2115684
Merrimack,NH,0.49241146,0.5075885,0.95335007,0.012290961,0.002747178,0.017803436,2649264,0.61885417,0.18992181,0.19122405
Fisher,TX,0.49680877,0.50319123,0.9327274,0.038807843,0.008633463,0.26507294,70192,0.620783,0.15584397,0.22337304
Howard,IN,0.4826118,0.5173882,0.8902957,0.07095198,0.003822867,0.0289461,1489458,0.6274081,0.18058045,0.19201146
Martin,IN,0.50632995,0.49367008,0.9824319,0.002291966,0.003308215,0.008205672,184994,0.6283988,0.1758165,0.19578473
Edwards,IL,0.49300665,0.50699335,0.9804887,0.00509063,0.002186467,0.010848884,119828,0.6249207,0.17170444,0.20337483
St. Louis,ME,0.47376156,0.52623844,0.7031617,0.2378784,0.002295061,0.026152378,17996910,0.62714165,0.18782969,0.18502866
Winston,AL,0.49222794,0.5077721,0.9678188,0.00634164,0.008040704,0.027896788,435534,0.61691856,0.17807795,0.20500351
Caroline,VA,0.49173456,0.50826544,0.6678558,0.28680423,0.007507805,0.038159598,525320,0.6288681,0.19600435,0.17512754
Mathews,VA,0.4845886,0.51541144,0.8816399,0.090308726,0.002609141,0.017702209,160206,0.596095,0.14371496,0.26019
Clark,ME,0.50337183,0.49662814,0.9818254,0.002949382,0.001801515,0.007556796,125450,0.62835395,0.16849741,0.20314866
Adair,KY,0.49436808,0.5056319,0.9528429,0.02924853,0.002540805,0.017926142,341624,0.63036263,0.18897676,0.1806606
Nelson,KY,0.49247643,0.50752354,0.9263939,0.051263537,0.001662154,0.020241676,797760,0.63858557,0.19474654,0.16666792
Adair,ME,0.47769287,0.52230716,0.9377468,0.018977031,0.003093326,0.023108706,460346,0.635459,0.21840312,0.14613791
Cedar,ME,0.49461132,0.5053887,0.9714782,0.001434858,0.007381544,0.01727409,250896,0.62778604,0.15350983,0.21870416
Clearfield,PA,0.5194156,0.48058435,0.9576541,0.026834132,0.001662364,0.026325999,1464180,0.6070271,0.1921205,0.20085235
Williamson,TN,0.4882064,0.5117936,0.9038222,0.04389229,0.002512529,0.04561994,3534288,0.6544104,0.18825121,0.15733834
Martin,TX,0.50373566,0.49626434,0.95126456,0.023186913,0.010262355,0.44643393,93156,0.6657113,0.18740608,0.14688265
Westmoreland,VA,0.4874199,0.5125801,0.6852186,0.27706656,0.006914927,0.059658695,315260,0.606842,0.16125104,0.231907
Wicomico,ME,0.47649005,0.52351,0.69052005,0.25241414,0.003492787,0.047548577,1808298,0.6365306,0.19906619,0.16440322
Carter,TN,0.48951724,0.5104827,0.96837926,0.013933472,0.002432365,0.016007219,1026162,0.6093677,0.18839325,0.20223902
Cortland,NY,0.48784724,0.51215273,0.95315343,0.017288499,0.003215937,0.024396218,881858,0.63092583,0.20144966,0.16762449
Stone,AR,0.49365306,0.50634694,0.96968615,0.002084466,0.007678672,0.01524154,224518,0.61149216,0.14944014,0.23906769
Upson,GA,0.4779446,0.5220554,0.69569796,0.2816266,0.004153073,0.022646315,480608,0.6272347,0.18335108,0.18941425
Wahkiakum,WA,0.5001796,0.49982044,0.9389762,0.00359126,0.015608166,0.03453134,72398,0.59900826,0.12987928,0.27111247
Lawrence,KY,0.49662954,0.50337046,0.9831162,0.002813964,0.001252984,0.006754912,285718,0.6278638,0.18797556,0.1841606
Maricopa,AZ,0.49455974,0.50544024,0.84872246,0.05622383,0.026881553,0.29997936,71547278,0.6414398,0.20634642,0.15221374
Valley,ID,0.51714486,0.48285514,0.9695027,0.002155805,0.009593896,0.041897107,177196,0.6021129,0.16080499,0.2370821
Henderson,NC,0.48192215,0.51807785,0.9331603,0.031779382,0.006326762,0.097682565,1964670,0.60960007,0.1656273,0.2247726
Madison,ID,0.49418333,0.50581664,0.9611812,0.005686231,0.004121052,0.065098554,682350,0.67646664,0.24977943,0.07375394
Posey,IN,0.49734858,0.50265145,0.9739921,0.009203184,0.002056215,0.01018151,462014,0.62738794,0.17778465,0.19482742
Union,IA,0.4877316,0.51226836,0.972734,0.008914409,0.003349549,0.023305066,225702,0.6314831,0.17185493,0.19666196
Cooke,TX,0.49508512,0.5049149,0.9296433,0.03087388,0.013377341,0.16396937,696252,0.63698345,0.17484187,0.18817468
Owen,KY,0.4966339,0.5033661,0.97522205,0.010000103,0.002916266,0.024374606,193398,0.6305856,0.18095843,0.18845592
Crawford,IA,0.51003283,0.48996714,0.9463273,0.020739522,0.010262856,0.26134,308686,0.64649516,0.1734643,0.18004055
Rock Island,IL,0.49196258,0.50803745,0.8507974,0.097086355,0.005505696,0.12048273,2645624,0.6253958,0.18551351,0.18909074
Lancaster,SC,0.49037322,0.50962675,0.74272555,0.23245876,0.003487879,0.047418088,1453032,0.6227254,0.1903358,0.18693876
Edgar,IL,0.4853596,0.5146404,0.98401475,0.00441754,0.001905486,0.010795709,326426,0.6183576,0.17180923,0.20983316
Carroll,ME,0.49410248,0.5058975,0.9323789,0.03366516,0.002162117,0.028635934,3012788,0.6303683,0.18680239,0.18282932
McHenry,IL,0.49830195,0.5016981,0.9413859,0.012971072,0.004504441,0.11921696,5539866,0.6426042,0.1965378,0.16085804
Somerset,ME,0.49560642,0.5043936,0.9707317,0.004354907,0.004829714,0.009042823,930904,0.6137239,0.17752528,0.20875084
Turner,SD,0.5028921,0.4971079,0.975367,0.003780441,0.009097102,0.017352622,149718,0.6285617,0.161704,0.2097343
Pierce,GA,0.49311754,0.5068825,0.88582087,0.087865345,0.007655025,0.049678348,340430,0.6400053,0.18833241,0.17166232
Darke,OH,0.49210003,0.50789994,0.97958183,0.00529133,0.001904879,0.01331722,944942,0.6343606,0.17330904,0.19233032
Duval,FL,0.48479503,0.51520497,0.62242395,0.3006766,0.004411712,0.082071744,15942564,0.62834895,0.21501674,0.15663435
Platte,ME,0.49328,0.50672,0.87859607,0.062796086,0.005640281,0.053666603,1668002,0.6329651,0.20199735,0.16503757
Washington,GA,0.5087625,0.4912375,0.45440465,0.5295924,0.001436912,0.020899082,375806,0.62727576,0.19389525,0.17882897
Denver,CO,0.49993092,0.5000691,0.8069993,0.10420786,0.01997632,0.31170478,11478290,0.61603296,0.24972178,0.13424526
Fannin,TX,0.52993715,0.47006288,0.8945565,0.06849342,0.011769228,0.100697026,608876,0.6192476,0.18770324,0.19304916
Daviess,KY,0.48569682,0.51430315,0.92078,0.04885746,0.001515515,0.026850147,1761778,0.6338965,0.18799475,0.1781087
Trego,KS,0.4956584,0.5043416,0.97598016,0.005488103,0.002706462,0.018682104,53206,0.60534525,0.14759614,0.2470586
Grand,UT,0.5022995,0.4977005,0.9189771,0.006179515,0.044730183,0.09764822,168298,0.62375075,0.1866986,0.18955068
Ogle,IL,0.49623543,0.50376457,0.9691045,0.00996076,0.003208382,0.09292066,947518,0.63124394,0.18037757,0.18837848
Phillips,KS,0.49610987,0.5038901,0.9704632,0.004551835,0.004672148,0.026970122,99740,0.62941647,0.1514638,0.21911971
Comanche,TX,0.49243623,0.50756377,0.9679442,0.007486718,0.010260778,0.26485786,246570,0.6281178,0.15921645,0.21266578
Cherokee,AL,0.4966447,0.5033553,0.9325085,0.044798747,0.005413021,0.01432909,467022,0.6148597,0.17231093,0.21282938
Seward,KS,0.514643,0.485357,0.8924239,0.043561254,0.014078074,0.5803936,415966,0.6762548,0.20772852,0.11601669
